ID,Name,Year Published,Min Players,Max Players,Play Time,Min Age,Users Rated,Rating Average,BGG Rank,Complexity Average,Owned Users,Mechanics,Domains
41636.0,Abandon Ship,2008.0,3,7,30,10,1026,6.33,3453,1.23,1312.0,"Area Movement, Dice Rolling",Family Games
268890.0,Proving Grounds,2019.0,1,1,45,10,509,6.85,3454,2.15,1369.0,"Dice Rolling, Solo / Solitaire Game",
161530.0,Jäger und Späher,2014.0,2,2,60,12,509,6.86,3456,2.65,965.0,"Card Drafting, Deck Bag and Pool Building, Hand Management, Worker Placement",Strategy Games
65225.0,Road Kill Rally,2010.0,3,6,90,12,950,6.4,3458,2.05,2028.0,"Dice Rolling, Modular Board",Thematic Games
254619.0,Porto,2019.0,1,4,45,8,358,7.31,3460,1.94,562.0,"Hand Management, Tile Placement",Family Games
274426.0,Pangea,2019.0,1,4,90,14,413,7.19,3461,3.07,1066.0,"Action Points, Area Majority / Influence, Area Movement, Time Track, Variable Player Powers",
132758.0,Fool's Gold,2015.0,3,5,90,14,464,6.94,3462,2.15,1002.0,"Commodity Speculation, Dice Rolling, Push Your Luck, Set Collection, Worker Placement",
58798.0,Cardcassonne,2009.0,2,5,45,8,1188,6.27,3463,1.76,2304.0,"Card Drafting, Hand Management, Set Collection",Family Games
253574.0,Crusader Kings,2019.0,3,5,180,14,600,7.0,3464,3.31,1430.0,"Area Majority / Influence, Campaign / Battle Card Driven, Card Drafting, Deck Bag and Pool Building, Hand Management, Role Playing, Simultaneous Action Selection, Team-Based Game, Trading",Thematic Games
6663.0,Lunar Rails,2003.0,2,6,240,10,522,6.88,3465,2.76,951.0,"Crayon Rail System, Network and Route Building, Pick-up and Deliver",Strategy Games
245645.0,Franchise,2018.0,2,5,60,12,424,7.01,3466,2.33,749.0,"Area Majority / Influence, Income, Network and Route Building",
29294.0,World of Warcraft: The Adventure Game,2008.0,2,4,120,12,1947,6.16,3467,2.56,3825.0,"Dice Rolling, Hand Management, Role Playing, Variable Player Powers",Thematic Games
47046.0,Gambit 7,2008.0,3,21,15,7,577,6.7,3468,1.06,659.0,Betting and Bluffing,Party Games
154905.0,Brew Crafters: Travel Card Game,2014.0,2,4,30,13,972,6.33,3470,1.33,2267.0,Hand Management,"Family Games, Thematic Games"
27385.0,Alchemist,2007.0,2,5,50,10,1357,6.21,3471,2.23,1605.0,"Area Majority / Influence, Set Collection",Strategy Games
134711.0,Guilds of Cadwallon,2013.0,2,4,30,10,782,6.5,3472,1.81,1813.0,"Area Majority / Influence, Set Collection, Tile Placement","Abstract Games, Strategy Games"
222887.0,Twin It!,2017.0,2,6,10,6,477,6.92,3473,1.0,1031.0,"Pattern Recognition, Set Collection, Take That",Party Games
92666.0,Hegemonic,2013.0,2,6,180,13,542,6.81,3474,3.69,1417.0,"Area Majority / Influence, Hand Management, Modular Board, Simultaneous Action Selection, Tile Placement",Strategy Games
199182.0,Commands & Colors Tricorne: The American Revolution,2017.0,2,2,90,0,212,8.41,3475,2.47,627.0,"Campaign / Battle Card Driven, Dice Rolling, Hand Management, Hexagon Grid, Modular Board, Simulation",Wargames
188390.0,Enemy Coast Ahead: The Doolittle Raid,2017.0,1,2,360,13,244,8.09,3479,3.13,1155.0,"Area Movement, Chit-Pull System, Dice Rolling, Simulation",Wargames
146784.0,A Touch of Evil: Dark Gothic,2014.0,2,6,60,12,502,6.93,3480,2.14,998.0,Deck Bag and Pool Building,
8229.0,Armadöra,2003.0,2,4,30,8,944,6.43,3481,1.97,1638.0,"Area Majority / Influence, Enclosure, Secret Unit Deployment","Abstract Games, Family Games"
275089.0,Mental Blocks,2019.0,2,9,20,10,456,6.95,3482,1.5,809.0,"Cooperative Game, Elapsed Real Time Ending, Pattern Building, Real-Time, Roles with Asymmetric Information, Team-Based Game, Three Dimensional Movement, Traitor Game","Family Games, Party Games"
250309.0,Darwin's Choice,2019.0,2,6,120,10,502,7.62,3483,3.05,1020.0,"Area Majority / Influence, Hand Management, Modular Board, Take That",Family Games
45134.0,Arcana,2009.0,2,4,60,13,1850,6.12,3484,2.06,3518.0,"Area Majority / Influence, Deck Bag and Pool Building, Hand Management, Secret Unit Deployment, Set Collection, Trick-taking, Variable Player Powers",Strategy Games
84464.0,Animal Upon Animal: Balancing Bridge,2010.0,2,4,15,5,424,7.02,3485,1.12,629.0,Stacking and Balancing,Children's Games
7935.0,1844: Schweiz,2003.0,3,7,300,12,193,8.39,3486,4.32,195.0,"Auction/Bidding, Network and Route Building, Stock Holding, Tile Placement",Strategy Games
69130.0,Next War: Korea,2012.0,2,2,480,12,258,8.16,3487,4.23,1328.0,Hexagon Grid,Wargames
206156.0,SUPERHOT: The Card Game,2017.0,1,3,40,12,944,6.42,3488,2.28,2839.0,"Action Queue, Cooperative Game, Deck Bag and Pool Building, Hand Management",Strategy Games
65534.0,The Ares Project,2011.0,2,4,60,13,656,6.61,3489,3.29,1888.0,"Dice Rolling, Hand Management, King of the Hill, Rock-Paper-Scissors, Secret Unit Deployment, Variable Player Powers",Strategy Games
38984.0,Mow,2008.0,2,10,15,7,1374,6.2,3493,1.08,2217.0,Hand Management,Family Games
234337.0,Senators,2017.0,3,5,60,12,444,7.02,3494,2.08,779.0,"Auction/Bidding, Auction: Dutch, Auction: Sealed Bid, Constrained Bidding, Follow, Kill Steal, Push Your Luck, Set Collection",Strategy Games
155025.0,The Magnates: A Game of Power,2014.0,2,5,90,10,587,6.76,3495,2.3,739.0,"Area Majority / Influence, Auction/Bidding, Hand Management","Strategy Games, Thematic Games"
103339.0,Reluctant Enemies: Operation Exporter,2014.0,2,2,750,0,261,7.95,3496,3.53,1147.0,"Dice Rolling, Hexagon Grid, Simulation, Zone of Control",Wargames
6778.0,The Settlers of Zarahemla,2003.0,2,4,90,12,536,6.85,3497,2.54,865.0,"Dice Rolling, Modular Board, Set Collection, Trading","Family Games, Strategy Games"
189350.0,Starving Artists,2017.0,1,4,60,12,491,6.93,3498,1.91,1105.0,Set Collection,
216578.0,Half-Pint Heroes,2017.0,2,7,60,9,552,6.74,3499,1.93,1121.0,"Set Collection, Simultaneous Action Selection, Trick-taking",
177515.0,SEAL Team Flix,2018.0,1,4,120,14,336,7.38,3500,3.06,897.0,"Campaign / Battle Card Driven, Cooperative Game, Dice Rolling, Flicking, Grid Movement, Time Track",
2876.0,Mage Knight Dungeons,2002.0,2,4,60,10,684,6.66,3501,2.48,1156.0,"Action Points, Modular Board, Role Playing, Tile Placement, Variable Player Powers",Customizable Games
206939.0,Do De Li Do,2016.0,2,6,20,8,625,6.63,3503,1.0,1183.0,Acting,"Family Games, Party Games"
244769.0,HEXplore It: The Forests of Adrimon,2019.0,1,7,180,12,249,8.02,3504,3.54,1206.0,"Cooperative Game, Dice Rolling, Grid Movement, Modular Board, Push Your Luck, Role Playing, Storytelling, Tile Placement, Variable Player Powers",
130552.0,Warhammer: The Game of Fantasy Battles (8th Edition),2010.0,2,2,360,12,369,7.37,3505,4.35,652.0,"Dice Rolling, Modular Board, Variable Player Powers",
29805.0,Petits Meurtres & Faits Divers,2007.0,4,7,45,12,446,6.97,3506,1.82,837.0,"Acting, Storytelling","Party Games, Thematic Games"
146149.0,Speed Cups,2013.0,2,4,15,6,1253,6.27,3507,1.05,2261.0,Pattern Building,Party Games
289081.0,The Grand Carnival,2020.0,1,4,60,12,263,7.78,3511,2.22,639.0,"Grid Movement, Pattern Building, Tile Placement",
184700.0,In the Name of Odin,2016.0,2,5,60,13,632,6.69,3512,2.56,1314.0,"Hand Management, Set Collection",Strategy Games
7062.0,Smarty Party!,2003.0,3,8,60,10,643,6.59,3513,1.4,739.0,,Party Games
253756.0,Gorus Maximus,2018.0,1,8,45,13,743,6.57,3515,1.29,1552.0,"Solo / Solitaire Game, Team-Based Game, Trick-taking",
250779.0,Sherlock: Death on the 4th of July,2018.0,1,8,60,10,651,6.61,3518,1.58,1397.0,"Communication Limits, Cooperative Game, Hand Management, Memory",
29387.0,Zombie Fluxx,2007.0,2,6,40,8,6120,5.99,3519,1.44,12507.0,"Hand Management, Set Collection, Take That","Family Games, Party Games"
215471.0,Wind the Film!,2016.0,2,4,20,12,322,7.37,3520,2.13,432.0,"Card Drafting, Hand Management, Set Collection",
255653.0,Warhammer Age of Sigmar: Champions Trading Card Game,2018.0,2,2,30,12,349,7.48,3521,2.75,554.0,"Deck Bag and Pool Building, Take That, Variable Player Powers",
127312.0,Enigma,2012.0,2,4,45,8,819,6.42,3522,2.07,1313.0,"Card Drafting, Pattern Recognition, Tile Placement",Family Games
156840.0,Clinic,2014.0,2,4,120,14,373,7.16,3525,4.14,732.0,"Catch the Leader, Pick-up and Deliver, Simulation, Tile Placement",Strategy Games
41052.0,Loco Motive,2009.0,4,8,15,8,762,6.49,3526,1.09,1351.0,"Acting, Team-Based Game",Party Games
256918.0,Cerberus,2018.0,3,7,45,10,566,6.8,3527,1.81,866.0,"Hand Management, Modular Board, Semi-Cooperative Game",Party Games
39328.0,Baltic Gap: Summer 1944,2009.0,2,2,240,0,249,7.99,3528,4.2,942.0,"Dice Rolling, Grid Movement, Hexagon Grid, Simulation, Zone of Control",Wargames
198832.0,Legends Untold: Weeping Caves Novice Set,2019.0,1,4,60,14,371,7.49,3529,3.19,1175.0,"Cooperative Game, Dice Rolling, Role Playing, Solo / Solitaire Game",Thematic Games
61484.0,Zombie State: Diplomacy of the Dead,2010.0,2,5,180,13,773,6.49,3530,3.18,1167.0,"Action Points, Area Majority / Influence, Area Movement, Dice Rolling",Thematic Games
217949.0,A Column of Fire,2017.0,2,4,90,12,703,6.56,3531,2.41,1874.0,"Area Majority / Influence, Card Drafting, Dice Rolling, Worker Placement",
25727.0,Lock 'n Load Tactical: Day of Heroes,2008.0,2,2,120,12,302,7.69,3532,2.88,835.0,"Grid Movement, Square Grid",Wargames
163163.0,Grand Prix,2016.0,2,11,90,14,364,7.23,3533,2.35,949.0,Hand Management,
66120.0,Zooloretto Junior,2010.0,2,5,30,7,536,6.74,3534,1.45,980.0,"Set Collection, Tile Placement","Children's Games, Family Games"
14634.0,Homeworlds,2001.0,2,6,60,10,304,7.53,3535,3.36,431.0,"Modular Board, Player Elimination, Point to Point Movement",Abstract Games
260407.0,Soviet Kitchen Unleashed,2018.0,1,6,25,12,520,6.9,3536,1.63,947.0,"Cooperative Game, Hand Management, Push Your Luck",
232979.0,Richard the Lionheart,2017.0,2,6,90,14,452,6.98,3537,2.31,1058.0,"Area Movement, Card Drafting, Contracts, Hand Management, Point to Point Movement, Team-Based Game, Variable Player Powers, Worker Placement",Strategy Games
144761.0,"Going, Going, GONE!",2013.0,2,6,20,8,1288,6.2,3538,1.25,1947.0,"Auction/Bidding, Auction: Dexterity, Set Collection",Party Games
261009.0,Inuit: The Snow Folk,2019.0,2,4,45,13,436,6.94,3539,1.89,799.0,"Card Drafting, Drafting, Set Collection, Take That",
255659.0,Ground Floor (Second Edition),2018.0,1,5,150,12,292,7.45,3540,3.55,486.0,"Variable Player Powers, Worker Placement",
63539.0,Lupus in Tabula,2001.0,8,24,40,8,835,6.48,3542,1.2,1677.0,"Player Elimination, Role Playing, Team-Based Game, Variable Player Powers, Voting",Party Games
159632.0,Strife: Legacy of the Eternals,2014.0,2,2,60,13,517,6.8,3543,2.47,1216.0,"Advantage Token, Hand Management, Pattern Building, Simultaneous Action Selection",Strategy Games
9675.0,La Strada,2004.0,2,4,30,10,1337,6.18,3544,1.85,1683.0,"Action Points, Area Majority / Influence, Enclosure, Hand Management, Modular Board, Network and Route Building, Tile Placement","Family Games, Strategy Games"
255455.0,Captains of the Gulf,2018.0,2,4,120,12,425,6.98,3545,3.3,627.0,"Hand Management, Pick-up and Deliver",
99312.0,Feudality,2011.0,2,6,90,10,737,6.48,3546,2.18,1043.0,"Dice Rolling, Tile Placement","Family Games, Strategy Games"
207898.0,Captive,2016.0,1,1,130,10,441,6.94,3547,1.25,1367.0,,
25213.0,30 Seconds,2002.0,3,24,30,12,627,6.68,3548,1.21,1192.0,"Roll / Spin and Move, Team-Based Game",Party Games
252693.0,Batman: The Animated Series - Gotham City Under Siege,2018.0,1,5,60,14,405,7.23,3549,2.17,1028.0,"Cooperative Game, Dice Rolling, Hand Management, Point to Point Movement, Variable Player Powers","Family Games, Thematic Games"
155702.0,Quarriors! Light vs. Dark,2014.0,2,4,30,14,477,6.85,3550,2.13,1566.0,"Deck Bag and Pool Building, Dice Rolling, Set Collection",
92643.0,Artus,2011.0,2,4,60,9,997,6.3,3551,2.22,1506.0,Hand Management,"Abstract Games, Family Games"
40276.0,Masters of Venice,2009.0,2,5,90,15,590,6.66,3553,3.64,1086.0,"Auction/Bidding, Commodity Speculation, Pick-up and Deliver, Simultaneous Action Selection, Stock Holding, Variable Phase Order, Variable Player Powers",Strategy Games
286431.0,Electropolis,2019.0,2,4,70,12,326,7.34,3555,2.56,398.0,"Card Drafting, Tile Placement",
258413.0,Unlock!: Exotic Adventures - Scheherazade's Last Tale,2019.0,1,6,60,10,595,6.62,3556,2.14,927.0,"Cooperative Game, Storytelling",
165876.0,Spike,2014.0,2,4,60,14,581,6.67,3557,2.45,1209.0,"Network and Route Building, Pick-up and Deliver",
114438.0,"But Wait, There's More!",2011.0,3,10,30,14,525,6.76,3558,1.1,869.0,"Acting, Storytelling",Party Games
219232.0,Ilôs,2017.0,2,5,40,10,514,6.84,3559,2.11,824.0,"Commodity Speculation, Hand Management, Modular Board, Stock Holding, Take That","Family Games, Strategy Games"
183578.0,Wing Leader: Supremacy 1943-1945,2016.0,2,2,180,14,237,8.19,3560,3.33,940.0,"Dice Rolling, Simulation, Square Grid",Wargames
173115.0,Monarch,2015.0,2,4,45,12,586,6.76,3561,1.75,1369.0,"Card Drafting, Modular Board, Set Collection, Variable Player Powers",
213370.0,Castles of Caladale,2017.0,1,4,30,8,833,6.42,3563,1.33,1561.0,"Modular Board, Pattern Building, Tile Placement",Family Games
172584.0,Among Nobles,2015.0,3,5,120,14,537,6.73,3564,2.84,695.0,"Area Majority / Influence, Card Drafting",Strategy Games
16497.0,Rat Hot,2005.0,2,2,30,8,1023,6.3,3565,1.46,1470.0,"Pattern Building, Take That, Tile Placement","Abstract Games, Family Games"
237706.0,Heroes of Tenefyr,2019.0,1,4,60,14,386,7.32,3566,2.18,868.0,"Cooperative Game, Deck Bag and Pool Building, Push Your Luck, Variable Player Powers",
195709.0,Monikers: Something Something,2016.0,4,20,60,18,210,8.1,3568,1.0,1046.0,"Acting, Card Drafting, Role Playing",
237860.0,The Shores of Tripoli,2020.0,1,2,60,12,274,8.08,3569,2.16,505.0,"Campaign / Battle Card Driven, Dice Rolling, Hand Management, Solo / Solitaire Game, Variable Player Powers",Wargames
282418.0,Toy Story: Obstacles & Adventures,2019.0,2,5,90,8,281,7.75,3570,1.75,828.0,"Cooperative Game, Deck Bag and Pool Building, Variable Player Powers",
32382.0,Gipsy King,2007.0,2,5,30,8,666,6.54,3571,1.83,668.0,"Area Majority / Influence, Modular Board, Network and Route Building","Abstract Games, Strategy Games"
213953.0,Pyramid Poker,2017.0,2,2,30,12,605,6.61,3572,1.22,1073.0,"Pattern Building, Push Your Luck",
153999.0,"...and then, we held hands.",2015.0,2,2,45,12,1816,6.08,3573,1.77,3674.0,"Communication Limits, Cooperative Game, Hand Management, Melding and Splaying, Point to Point Movement",Abstract Games
203204.0,Magic: The Gathering - Arena of the Planeswalkers: Shadows over Innistrad,2016.0,2,4,60,10,549,6.83,3574,2.67,2993.0,"Dice Rolling, Grid Movement, Hand Management, Modular Board, Team-Based Game",
13005.0,Tanz der Hornochsen!,2004.0,2,8,30,8,693,6.52,3575,1.41,656.0,Simultaneous Action Selection,Family Games
119632.0,IOTA,2012.0,2,4,30,8,1410,6.19,3576,1.94,3827.0,"Pattern Building, Pattern Recognition, Tile Placement",Abstract Games
32424.0,1848: Australia,2007.0,3,6,240,0,217,7.96,3577,3.75,202.0,"Auction/Bidding, Loans, Market, Network and Route Building, Ownership, Stock Holding, Tile Placement, Victory Points as a Resource",Strategy Games
279306.0,1987 Channel Tunnel,2019.0,2,2,45,12,304,7.43,3578,2.56,745.0,Worker Placement,Strategy Games
105187.0,MIL (1049),2011.0,2,5,120,12,682,6.58,3579,3.81,1131.0,"Area Majority / Influence, Auction/Bidding, Worker Placement",Strategy Games
169649.0,Sapiens,2015.0,2,4,45,10,863,6.38,3580,2.64,1324.0,"Take That, Tile Placement","Family Games, Strategy Games"
262733.0,Reichbusters: Projekt Vril,2020.0,1,4,90,14,462,7.85,3581,3.04,1220.0,"Area Movement, Cooperative Game, Dice Rolling, Modular Board, Variable Player Powers",Thematic Games
27680.0,1936: Guerra Civil,2006.0,2,2,90,12,312,7.6,3583,3.0,531.0,"Card Drafting, Hand Management, Simulation","Strategy Games, Wargames"
91773.0,Resident Evil Deck Building Game: Alliance,2011.0,1,4,45,13,583,6.87,3584,2.34,1592.0,"Card Drafting, Deck Bag and Pool Building, Hand Management, Team-Based Game, Variable Player Powers","Customizable Games, Strategy Games"
107704.0,Fief,2011.0,3,6,120,12,356,7.28,3585,3.65,539.0,"Area Majority / Influence, Area Movement, Dice Rolling, Secret Unit Deployment, Simulation, Team-Based Game, Voting",Strategy Games
3828.0,Locomotive Werks,2002.0,3,5,120,12,495,6.8,3586,2.91,810.0,"Commodity Speculation, Dice Rolling",Strategy Games
173092.0,Träxx,2015.0,1,4,15,8,592,6.6,3588,1.17,887.0,Line Drawing,
254088.0,Gravity Superstar,2018.0,2,6,30,7,475,6.84,3590,1.25,652.0,"Grid Movement, Hand Management, Modular Board",Family Games
255360.0,Bargain Basement Bathysphere,2018.0,1,1,15,12,320,7.66,3591,2.33,646.0,"Dice Rolling, Paper-and-Pencil, Push Your Luck, Solo / Solitaire Game",
196305.0,Guildhall Fantasy: Alliance,2016.0,2,4,45,10,360,7.2,3592,2.14,,"Hand Management, Set Collection, Take That",
173275.0,Ghostbusters: The Board Game,2015.0,1,4,120,15,1142,6.45,3593,2.23,3719.0,"Cooperative Game, Dice Rolling, Grid Movement",Thematic Games
28396.0,It's Alive!,2007.0,2,5,30,12,1051,6.27,3594,1.62,1135.0,"Auction/Bidding, Set Collection",Family Games
144325.0,Munchkin Legends,2013.0,3,6,120,10,1069,6.43,3595,1.73,3540.0,"Card Drafting, Dice Rolling, Hand Management, Take That, Variable Player Powers",Party Games
178210.0,Batman Fluxx,2015.0,2,6,30,8,1140,6.33,3596,1.41,3260.0,"Hand Management, Set Collection",
129556.0,Tapple,2012.0,2,10,30,8,904,6.36,3597,1.05,1729.0,Player Elimination,Party Games
178940.0,Push It,2015.0,2,4,10,7,357,7.14,3598,1.08,630.0,,
10174.0,Bitter Woods (Fourth Edition),2003.0,2,4,240,12,286,7.67,3599,3.16,633.0,"Dice Rolling, Hexagon Grid, Movement Points, Ratio / Combat Results Table, Scenario / Mission / Campaign Game, Simulation, Zone of Control",Wargames
269618.0,Crystallo,2018.0,1,1,30,8,378,7.15,3600,1.57,1106.0,"Melding and Splaying, Pattern Building, Pattern Recognition, Set Collection, Solo / Solitaire Game, Tile Placement",
220780.0,Fairy Tile,2018.0,2,4,30,8,950,6.37,3601,1.38,1856.0,"Storytelling, Tile Placement",Family Games
144388.0,Elevenses,2013.0,2,4,30,10,1171,6.24,3602,1.4,2362.0,Hand Management,Family Games
33434.0,Funkenschlag: EnBW,2007.0,2,6,120,0,184,8.29,3603,3.17,313.0,"Auction/Bidding, Network and Route Building",Strategy Games
27165.0,Age of Discovery,2007.0,2,4,45,10,899,6.37,3604,2.4,1414.0,"Card Drafting, Hand Management",Strategy Games
257164.0,Dungeon Raiders,2018.0,3,5,30,8,391,7.23,3605,1.22,799.0,"Hand Management, Simultaneous Action Selection, Take That, Variable Player Powers",
38318.0,Start Player,2008.0,2,99,1,14,890,6.33,3606,1.0,1809.0,Card Drafting,Party Games
122690.0,Star Trek Deck Building Game: The Original Series,2012.0,2,4,90,13,569,6.68,3607,2.65,1648.0,"Card Drafting, Deck Bag and Pool Building, Push Your Luck, Simulation",Thematic Games
143981.0,VOLT: Robot Battle Arena,2014.0,2,4,30,13,414,6.99,3608,2.04,631.0,"Action Queue, Grid Movement, Programmed Movement, Variable Player Powers",Family Games
153422.0,Gardens,2014.0,2,4,45,8,596,6.63,3610,1.82,909.0,"Pattern Recognition, Tile Placement",Family Games
34496.0,World of Warcraft Miniatures Game,2008.0,2,2,45,0,750,6.62,3611,2.32,1526.0,"Action Points, Area Movement, Dice Rolling, Hexagon Grid, Time Track",Customizable Games
230059.0,Crossfire,2017.0,5,10,10,14,669,6.54,3613,1.14,1843.0,,Party Games
257582.0,Periodic: A Game of The Elements,2019.0,2,5,40,10,478,6.9,3614,1.93,1739.0,"Action Points, Grid Movement, Set Collection",Family Games
295948.0,Aqualin,2020.0,2,2,20,10,371,7.17,3615,2.0,834.0,Set Collection,
1125.0,Big Shot,2001.0,2,4,30,10,579,6.61,3616,2.0,857.0,"Area Majority / Influence, Auction/Bidding, Dice Rolling","Family Games, Strategy Games"
176334.0,Guns & Steel,2015.0,2,4,60,14,878,6.36,3617,2.38,2027.0,"Action Retrieval, Deck Bag and Pool Building, Hand Management, Take That",Strategy Games
8946.0,Coda,2002.0,2,4,15,8,1814,6.1,3618,1.49,2610.0,,Abstract Games
226605.0,Fire Tower,2019.0,2,4,30,14,428,7.39,3619,1.82,748.0,"Grid Movement, Hand Management, Pattern Building, Player Elimination, Square Grid, Take That",Abstract Games
